"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000174796.12",404.897079642982,1.38434317254761,0.148809776862706,9.30277029999733,1.3683309280225e-20,3.20561410613426e-18,"THAP6"
"ENSG00000106211.10",62487.8040057014,-2.324699201518,0.249987974092998,-9.29924413345254,1.41447638429002e-20,3.28185722624214e-18,"HSPB1"
"ENSG00000261716.2",172.536120059172,2.53825532181927,0.272983006432596,9.29821733224266,1.42820065690753e-20,3.28214112868368e-18,"H2BC20P"
"ENSG00000110717.13",6776.83878642137,-1.77482789136681,0.19093427252521,-9.2954914164636,1.46527743202053e-20,3.33557966364674e-18,"NDUFS8"
"ENSG00000127870.17",1674.24517623336,1.72902729139644,0.186216766852189,9.28502476239893,1.61669579075461e-20,3.61211753989896e-18,"RNF6"
"ENSG00000196912.12",36.8787847584665,2.2760896970225,0.245132501690462,9.28514040906988,1.61494105975874e-20,3.61211753989896e-18,"ANKRD36B"
"ENSG00000136243.17",526.495619705441,1.60661652291287,0.1731416714749,9.27920187686175,1.70752790525256e-20,3.78005948199488e-18,"NUP42"
"ENSG00000088451.11",1165.33378957349,2.39700810036188,0.258372096975286,9.27734894140354,1.73747692251095e-20,3.81139255819902e-18,"TGDS"
"ENSG00000182504.11",592.146810750144,1.6524374794379,0.178154458383639,9.2753080356795,1.77106542585507e-20,3.85007285818765e-18,"CEP97"
"ENSG00000205269.6",392.650472370794,1.98253442218234,0.213955788198381,9.26609389199661,1.93087811961775e-20,4.16000794878361e-18,"TMEM170B"
"ENSG00000051825.15",602.4890215878,1.857145760559,0.200517079940209,9.26178339078534,2.01045716307148e-20,4.29312666769158e-18,"MPHOSPH9"
"ENSG00000177105.10",4443.5469392872,-1.63453538048694,0.17680007994765,-9.24510543757064,2.35008893800906e-20,4.97435491878584e-18,"RHOG"
"ENSG00000169251.13",1578.09321113549,1.62300444777232,0.175757182854797,9.23435629434942,2.59843656427049e-20,5.45219776485626e-18,"NMD3"
"ENSG00000214367.9",529.028864868443,1.51828139121969,0.164518297139016,9.22864761927821,2.74070243502936e-20,5.70113359976367e-18,"HAUS3"
"ENSG00000071189.21",1467.39034444244,1.68446997819342,0.182673385868966,9.22121178287961,2.93761333111293e-20,6.0585136478423e-18,"SNX13"
"ENSG00000205155.8",1386.97336017759,-2.22148489642979,0.240960998711707,-9.21927161784236,2.9912518913976e-20,6.1168566219851e-18,"PSENEN"
"ENSG00000174840.9",1364.16913667587,1.02499629411573,0.111350052921739,9.20517114469751,3.41127180845369e-20,6.91714191075526e-18,"PDE12"
"ENSG00000183048.12",294.277423775081,-2.33925395945184,0.254158623219186,-9.20391340582008,3.45145433926704e-20,6.94029943387614e-18,"SLC25A10"
"ENSG00000143498.18",184.173757617382,1.85027837144036,0.201114176972843,9.20013894241881,3.5748721643675e-20,7.07062830542523e-18,"TAF1A"
"ENSG00000211456.13",2037.95990854403,1.35600875118687,0.147382048078653,9.20063717979552,3.55833413598505e-20,7.07062830542523e-18,"SACM1L"
"ENSG00000142669.15",16457.0757101428,-2.14091015513617,0.232894411986113,-9.19262139816313,3.83382415915198e-20,7.46049814196269e-18,"SH3BGRL3"
"ENSG00000197343.11",2163.49083475565,1.16974395152035,0.127238564466404,9.19331302129874,3.8092455863602e-20,7.46049814196269e-18,"ZNF655"
"ENSG00000117620.15",474.337146794963,1.61960895243898,0.176356277186312,9.18373294264961,4.16400435406383e-20,8.03819400508482e-18,"SLC35A3"
"ENSG00000126247.11",30667.1253196262,-1.64584995897336,0.179364052784363,-9.17603016559876,4.47277063076937e-20,8.56571073971944e-18,"CAPNS1"
"ENSG00000178691.11",1385.70639657354,1.6547018901295,0.180409711691798,9.17191139330852,4.64704911240305e-20,8.8293933135658e-18,"SUZ12"
"ENSG00000284946.1",55.557407768476,2.04670700433021,0.223317796745994,9.16499730049808,4.95482139146882e-20,9.34061251376115e-18,"AC068831.6"
"ENSG00000174165.8",1894.004454563,-1.46487887274371,0.159917791938064,-9.16019946868111,5.18014769768478e-20,9.68968712752974e-18,"ZDHHC24"
"ENSG00000063245.15",13380.1523961361,-1.45270044419545,0.158664938227646,-9.15577480710435,5.39691136990093e-20,1.0017497796593e-17,"EPN1"
"ENSG00000121879.6",764.909784960534,1.56111693172495,0.170626698506911,9.14931218493756,5.72971860879128e-20,1.05540542007735e-17,"PIK3CA"
"ENSG00000169019.11",442.624536446016,1.71749758547881,0.187762396092766,9.14718613108381,5.84357778211232e-20,1.06822372638159e-17,"COMMD8"
"ENSG00000122565.19",13253.8257798967,1.43181210692192,0.156593221001976,9.14351271249386,6.04559878582309e-20,1.09684435114219e-17,"CBX3"
"ENSG00000164144.16",1548.75225661012,1.34673000964908,0.147341114182156,9.14021871712018,6.23261488257388e-20,1.12233579937692e-17,"ARFIP1"
"ENSG00000135241.17",1450.72274394945,1.48805161211031,0.162861655476723,9.13690584658822,6.42646843586693e-20,1.14867172857384e-17,"PNPLA8"
"ENSG00000065548.18",2369.04229364733,1.29864330817945,0.142357348178793,9.12241851083389,7.34662118310798e-20,1.30348506726761e-17,"ZC3H15"
"ENSG00000083535.16",491.677687949275,2.28513630861651,0.250623469529132,9.11780653627449,7.66601127078802e-20,1.34615687615971e-17,"PIBF1"
"ENSG00000138386.17",1523.31908436389,1.77454884320355,0.194634380091647,9.11734526227059,7.69870074223123e-20,1.34615687615971e-17,"NAB1"
"ENSG00000087502.18",1177.98570592197,1.38865069033672,0.152384819288145,9.11278890393216,8.02909320876211e-20,1.3938274757369e-17,"ERGIC2"
"ENSG00000004700.16",1031.17863577934,2.04484535579317,0.224533227100608,9.10709467012168,8.46175469904821e-20,1.45844386348595e-17,"RECQL"
"ENSG00000156531.17",1019.90139574047,1.73795385865954,0.190988726605032,9.09977195802584,9.05216937842452e-20,1.54914075958428e-17,"PHF6"
"ENSG00000108599.15",865.439763819608,1.23984735032267,0.136297918251833,9.09659785142017,9.32057162211242e-20,1.58384079747586e-17,"AKAP10"
"ENSG00000198162.12",1759.58824803621,1.38192905660023,0.152043687547106,9.08902617987397,9.99300584044007e-20,1.68623238412461e-17,"MAN1A2"
"ENSG00000174720.16",1059.1734935792,1.42824639528193,0.157203648853408,9.08532598129299,1.03388398689189e-19,1.73247365303481e-17,"LARP7"
"ENSG00000153339.15",1723.65820542435,1.6898496056381,0.186055518335432,9.08250193682261,1.06107199945226e-19,1.7657701618471e-17,"TRAPPC8"
"ENSG00000137992.14",816.438988516978,1.46787616402538,0.161660272173253,9.08000552202613,1.08569343780965e-19,1.79436867495526e-17,"DBT"
"ENSG00000175115.13",6839.74758318542,-1.34413961443639,0.148153647004234,-9.07260564701443,1.16204226411667e-19,1.9074884240228e-17,"PACS1"
"ENSG00000145332.14",622.310625214678,1.42513692115129,0.157305106044844,9.05969905862445,1.30810957873873e-19,2.13274892803821e-17,"KLHL8"
"ENSG00000067208.14",900.96352724283,1.57566302525971,0.173951503984567,9.05805922436576,1.32792150359202e-19,2.15051985783056e-17,"EVI5"
"ENSG00000064933.18",537.740193185118,1.60797561172021,0.1776605047464,9.0508332958724,1.41881412190562e-19,2.2823989841055e-17,"PMS1"
"ENSG00000136636.13",2861.36758670517,1.41574452636243,0.156511347740706,9.04563500857398,1.48797774423449e-19,2.3778081436012e-17,"KCTD3"
"ENSG00000122254.7",430.536327220303,-3.61629957281516,0.39984634741948,-9.04422310258417,1.50733179759764e-19,2.39288922868625e-17,"HS3ST2"
"ENSG00000136108.15",1569.75776298902,1.78223551706503,0.197133564042385,9.04075125777077,1.55598729860068e-19,2.43916039824519e-17,"CKAP2"
"ENSG00000163512.14",500.412997221,1.3160873291582,0.145573585142082,9.04070149727835,1.55669581984981e-19,2.43916039824519e-17,"AZI2"
"ENSG00000163938.17",4064.72984679076,1.28964162943287,0.14267032981795,9.03931203550508,1.57660910686464e-19,2.45442437088024e-17,"GNL3"
"ENSG00000173889.16",1319.97874119842,1.21292388824131,0.134241013006176,9.03541966109495,1.63374342548228e-19,2.52706595236458e-17,"PHC3"
"ENSG00000163605.15",2343.62629846398,1.32047051155123,0.146255947832124,9.02849101950299,1.74055237525878e-19,2.67512922388498e-17,"PPP4R2"
"ENSG00000166266.14",929.88878376941,1.72765340551278,0.191415805535136,9.02565700195354,1.78620289926416e-19,2.72791619995216e-17,"CUL5"
"ENSG00000099998.18",1137.07951759207,-2.23957817125242,0.248195382792474,-9.02344816432391,1.8226016160967e-19,2.76599855323354e-17,"GGT5"
"ENSG00000091039.17",2467.47616695967,1.86502643211974,0.206991658206072,9.01015262297669,2.05769924712563e-19,3.10326767707134e-17,"OSBPL8"
"ENSG00000100092.24",807.593908622055,-1.96083464768422,0.218044058862565,-8.99283685101526,2.40929743042799e-19,3.61095322957934e-17,"SH3BP1"
"ENSG00000163510.14",919.557306166569,1.3847219782852,0.154065889913707,8.9878556444959,2.52100866160114e-19,3.75505796323676e-17,"CWC22"
"ENSG00000243279.4",800.36038272576,-1.7804381635915,0.198112270400536,-8.98701609946664,2.54033426494444e-19,3.76062980448523e-17,"PRAF2"
"ENSG00000117115.13",296.619511439443,-3.0599713766622,0.340549163598339,-8.98540270758464,2.57788500415285e-19,3.76996152425505e-17,"PADI2"
"ENSG00000118260.15",1292.15166052932,1.23502919043171,0.137441701856541,8.98584035084793,2.56764524857861e-19,3.76996152425505e-17,"CREB1"
"ENSG00000126777.18",4641.86959073261,1.69461920787324,0.188652710627605,8.98274507816833,2.64093900688116e-19,3.83890712265316e-17,"KTN1"
"ENSG00000155959.12",1487.36507542389,1.13978104610059,0.126924651397663,8.97998169425402,2.70811813520304e-19,3.91298746122452e-17,"VBP1"
"ENSG00000187790.11",223.861955568728,1.83319606561384,0.204178305695345,8.97840766858532,2.74713529439011e-19,3.9457365865258e-17,"FANCM"
"ENSG00000117335.20",3909.7811000269,1.63831157239557,0.182571020042948,8.97355764354151,2.87088424810199e-19,4.09907910690539e-17,"CD46"
"ENSG00000087086.15",204512.228993774,-1.72154659318264,0.1919931336605,-8.96670917527101,3.05505420764711e-19,4.33637988414852e-17,"FTL"
"ENSG00000085644.14",1944.41657416574,-1.32498298656991,0.147792846369185,-8.96513612884971,3.09897831153677e-19,4.37300272850189e-17,"ZNF213"
"ENSG00000142546.14",3300.30299984221,-1.44926163710805,0.161709483223957,-8.96213139894165,3.18462048302923e-19,4.46772629392414e-17,"NOSIP"
